GameID	AgentName	Player	Round	TotalRounds	FinalScore	Win	CELLAR	MARKET	MILITIA	MINE	MOAT	REMODEL	SMITHY	VILLAGE	WOODCUTTER	WORKSHOP	CURSE	GOLD	SILVER	COPPER	ESTATE	DUCHY	PROVINCE
106	Pavel	1	21	23	13	0	1	2	1	0	1	2	1	2	2	0	0	5	4	4	4	1	0
106	keenman	0	22	22	48	1.0	0	0	0	2	0	0	5	3	0	0	0	4	6	1	3	1	7
106	Pavel	1	22	23	13	0	1	2	1	0	1	2	1	2	2	0	0	5	4	4	4	1	1
107	pookie9	0	0	37	52	1.0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	3	0	0
107	Jiro	1	0	37	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0
107	pookie9	0	1	37	52	1.0	0	0	1	0	0	0	0	0	0	0	0	0	1	7	3	0	0
107	Jiro	1	1	37	20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	4	0	0
107	pookie9	0	2	37	52	1.0	0	0	1	0	0	0	0	0	0	1	0	0	1	7	3	0	0
107	Jiro	1	2	37	20	0	0	0	1	0	1	0	0	0	0	0	0	0	0	7	4	0	0
107	pookie9	0	3	37	52	1.0	0	0	1	0	1	0	0	0	0	1	0	0	1	7	3	0	0
107	Jiro	1	3	37	20	0	0	0	1	0	2	0	0	0	0	0	0	0	0	7	4	0	0
107	pookie9	0	4	37	52	1.0	0	0	1	0	1	0	0	0	0	1	0	0	2	7	3	0	0
107	Jiro	1	4	37	20	0	0	0	1	0	2	0	0	0	0	1	0	0	0	7	4	0	0
107	pookie9	0	5	37	52	1.0	0	0	1	1	1	0	0	0	0	1	0	0	2	7	3	0	0
107	Jiro	1	5	37	20	0	0	0	1	0	2	0	0	0	0	1	0	0	1	7	4	0	0
107	pookie9	0	6	37	52	1.0	0	0	1	1	1	0	0	0	0	1	0	0	3	7	3	0	0
107	Jiro	1	6	37	20	0	0	0	1	0	2	0	0	0	0	1	1	0	1	7	4	0	0
107	pookie9	0	7	37	52	1.0	0	0	1	1	1	0	1	1	0	1	0	0	3	7	3	0	0
107	Jiro	1	7	37	20	0	0	1	1	0	2	0	0	0	0	1	1	0	1	7	4	0	0
107	pookie9	0	8	37	52	1.0	0	0	1	1	1	0	1	1	0	1	0	1	3	7	3	0	0
107	Jiro	1	8	37	20	0	0	1	1	0	2	0	1	1	0	1	1	0	1	7	4	0	0
107	pookie9	0	9	37	52	1.0	0	0	1	1	1	0	2	1	0	1	0	1	4	7	3	0	0
107	Jiro	1	9	37	20	0	0	1	1	0	2	0	1	1	0	2	1	0	1	7	4	0	0
107	pookie9	0	10	37	52	1.0	0	1	1	1	1	0	2	1	0	1	0	2	3	7	3	0	0
107	Jiro	1	10	37	20	0	0	1	1	0	2	0	1	1	0	2	1	0	1	7	4	0	0
107	pookie9	0	11	37	52	1.0	0	1	1	1	1	0	2	1	0	1	0	2	4	7	3	0	0
107	Jiro	1	11	37	20	0	0	1	2	0	3	0	1	1	0	2	1	0	1	7	4	0	0
107	pookie9	0	12	37	52	1.0	0	1	1	1	1	0	2	1	0	1	0	2	5	6	3	1	0
107	Jiro	1	12	37	20	0	0	1	3	0	3	0	1	1	0	2	1	0	1	7	4	1	0
107	pookie9	0	13	37	52	1.0	0	1	1	1	1	0	2	1	0	1	0	3	5	6	3	1	0
107	Jiro	1	13	37	20	0	0	1	3	0	3	0	1	1	0	2	1	0	1	7	4	1	0
107	pookie9	0	14	37	52	1.0	0	1	1	1	1	0	2	1	0	1	0	4	5	6	3	1	0
107	Jiro	1	14	37	20	0	0	1	3	0	3	0	1	1	0	2	1	0	1	7	4	1	0
107	pookie9	0	15	37	52	1.0	0	1	1	1	1	0	2	1	0	1	0	5	5	6	3	1	0
107	Jiro	1	15	37	20	0	1	1	3	0	3	0	1	1	0	2	1	0	1	7	4	1	0
107	pookie9	0	16	37	52	1.0	0	1	1	1	1	0	2	1	0	1	0	6	6	5	3	1	0
107	Jiro	1	16	37	20	0	1	1	3	0	3	0	1	1	0	2	1	0	2	7	4	1	0
107	pookie9	0	17	37	52	1.0	0	1	1	1	1	0	2	1	0	1	0	6	6	5	3	1	1
107	Jiro	1	17	37	20	0	1	1	3	0	3	0	1	1	0	2	1	0	3	7	4	1	0
107	pookie9	0	18	37	52	1.0	0	1	1	1	1	0	2	1	0	1	0	6	6	5	3	1	2
107	Jiro	1	18	37	20	0	1	1	3	0	3	0	1	1	0	2	1	0	4	7	4	1	0
107	pookie9	0	19	37	52	1.0	0	2	1	1	1	0	2	1	0	1	0	6	6	5	3	1	3
107	Jiro	1	19	37	20	0	1	1	3	0	3	0	1	1	0	2	1	0	6	7	4	1	0
107	pookie9	0	20	37	52	1.0	0	2	2	1	1	0	2	2	0	1	0	6	6	5	3	1	3
107	Jiro	1	20	37	20	0	1	1	3	0	3	0	1	1	0	2	1	0	7	7	4	1	0
107	pookie9	0	21	37	52	1.0	0	2	2	1	1	0	2	2	0	1	0	6	6	5	3	1	4
107	Jiro	1	21	37	20	0	1	1	3	0	3	0	1	1	0	2	1	0	9	7	4	1	0
107	pookie9	0	22	37	52	1.0	0	2	2	1	1	0	2	2	0	1	0	7	6	5	3	1	4
107	Jiro	1	22	37	20	0	1	1	3	0	3	0	1	2	0	2	1	0	9	7	4	1	0
107	pookie9	0	23	37	52	1.0	0	3	2	1	1	0	2	2	0	1	0	7	6	5	3	1	4
107	Jiro	1	23	37	20	0	1	1	3	0	3	0	1	2	0	2	1	0	9	7	4	2	0
107	pookie9	0	24	37	52	1.0	0	4	2	1	1	0	2	2	0	1	0	7	6	5	3	1	4
107	Jiro	1	24	37	20	0	1	1	3	1	3	0	1	2	0	2	1	0	9	7	4	2	0
107	pookie9	0	25	37	52	1.0	0	4	2	1	1	0	2	2	0	1	0	7	6	5	4	1	5
107	Jiro	1	25	37	20	0	1	1	3	2	3	0	1	2	0	2	1	0	9	7	4	2	0
107	pookie9	0	26	37	52	1.0	0	5	2	1	1	0	2	2	0	1	0	7	6	5	4	1	5
107	Jiro	1	26	37	20	0	1	1	3	2	3	0	1	2	0	2	1	0	10	7	5	2	0
107	pookie9	0	27	37	52	1.0	0	6	2	1	1	0	2	2	0	1	0	7	6	5	4	1	5
107	Jiro	1	27	37	20	0	1	1	3	2	3	0	2	2	0	2	1	0	11	7	5	2	0
107	pookie9	0	28	37	52	1.0	0	6	2	1	1	0	2	3	0	1	0	8	5	5	4	1	5
107	Jiro	1	28	37	20	0	1	1	3	3	3	0	2	2	0	2	1	0	12	7	5	2	0
107	pookie9	0	29	37	52	1.0	0	7	2	1	1	0	2	3	0	1	0	8	5	5	4	1	5
107	Jiro	1	29	37	20	0	1	1	3	4	3	0	2	2	0	2	1	1	11	7	5	2	0
107	pookie9	0	30	37	52	1.0	0	9	2	1	1	0	2	3	0	1	0	8	5	5	4	1	5
107	Jiro	1	30	37	20	0	1	1	3	4	3	0	2	2	0	2	1	3	10	7	5	2	0
107	pookie9	0	31	37	52	1.0	0	9	2	2	1	0	2	3	0	1	0	8	5	5	4	1	6
107	Jiro	1	31	37	20	0	1	1	3	4	3	0	2	3	0	2	1	3	10	7	5	3	0
107	pookie9	0	32	37	52	1.0	0	9	2	2	1	0	2	3	0	1	0	8	5	5	4	2	6
107	Jiro	1	32	37	20	0	1	1	3	4	3	0	2	3	1	2	1	3	10	7	5	3	0
107	pookie9	0	33	37	52	1.0	0	9	2	2	1	0	2	3	0	1	0	8	5	5	4	2	7
107	Jiro	1	33	37	20	0	1	1	3	4	3	0	2	3	1	2	1	3	11	7	5	3	0
107	pookie9	0	34	37	52	1.0	0	9	2	2	1	0	2	5	0	1	0	8	5	5	4	2	7
107	Jiro	1	34	37	20	0	1	1	3	4	3	0	2	3	1	2	1	3	11	7	6	3	0
107	pookie9	0	35	37	52	1.0	0	9	2	2	2	0	2	7	0	1	0	8	5	5	4	2	7
107	Jiro	1	35	37	20	0	1	1	3	5	3	0	2	3	2	2	1	3	11	7	6	3	0
107	pookie9	0	36	37	52	1.0	0	9	2	2	2	0	2	7	1	1	0	8	5	5	4	2	7
107	Jiro	1	36	37	20	0	1	1	3	5	3	0	2	3	2	2	1	3	11	7	6	3	1
108	J&D	0	0	21	45	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	3	0	0
108	Alphakiller	1	0	20	25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	3	0	0
108	J&D	0	1	21	45	1.0	0	0	0	0	0	0	0	0	1	0	0	0	1	7	3	0	0
108	Alphakiller	1	1	20	25	0	0	0	0	0	0	0	1	1	0	0	0	0	0	7	3	0	0
108	J&D	0	2	21	45	1.0	0	0	0	0	0	0	0	0	1	0	0	1	1	7	3	0	0
108	Alphakiller	1	2	20	25	0	0	0	0	0	0	0	1	2	0	0	0	0	0	7	3	0	0
108	J&D	0	3	21	45	1.0	0	0	0	1	0	0	0	0	1	0	0	1	1	7	3	0	0
108	Alphakiller	1	3	20	25	0	0	0	0	0	0	0	1	3	0	0	0	0	0	7	3	0	0
108	J&D	0	4	21	45	1.0	0	0	0	1	0	0	0	1	1	0	0	1	2	6	3	0	0
108	Alphakiller	1	4	20	25	0	0	0	0	1	0	0	1	3	0	0	0	0	0	7	3	0	0
108	J&D	0	5	21	45	1.0	0	0	0	1	0	0	0	1	1	0	0	2	2	6	3	0	0
108	Alphakiller	1	5	20	25	0	0	0	0	1	0	0	1	3	0	0	0	0	1	7	3	0	0
108	J&D	0	6	21	45	1.0	0	0	0	1	0	1	0	2	1	0	0	2	2	6	3	0	0
108	Alphakiller	1	6	20	25	0	0	0	0	1	0	1	1	3	0	0	0	0	2	6	3	0	0
108	J&D	0	7	21	45	1.0	0	1	0	1	0	1	0	2	1	0	0	2	2	6	3	0	0
108	Alphakiller	1	7	20	25	0	0	0	0	1	0	1	1	3	0	0	0	1	2	6	3	0	0
108	J&D	0	8	21	45	1.0	0	1	0	1	0	1	1	2	1	0	0	2	3	5	3	0	0
108	Alphakiller	1	8	20	25	0	0	0	0	1	0	1	2	4	0	0	0	1	2	6	2	0	0
108	J&D	0	9	21	45	1.0	0	1	0	1	0	1	1	2	1	0	0	3	4	4	3	0	0
108	Alphakiller	1	9	20	25	0	0	0	0	1	0	1	2	4	0	0	0	2	3	5	2	0	0
108	J&D	0	10	21	45	1.0	0	2	0	1	0	1	1	2	1	0	0	3	4	4	3	0	0
108	Alphakiller	1	10	20	25	0	0	1	0	1	0	1	2	4	0	0	0	2	4	4	2	0	0
108	J&D	0	11	21	45	1.0	0	2	0	1	0	1	1	2	1	0	0	3	4	4	3	0	1
108	Alphakiller	1	11	20	25	0	0	1	0	1	0	1	2	4	0	0	0	2	4	4	2	0	1
108	J&D	0	12	21	45	1.0	0	2	0	1	0	1	1	2	1	0	0	3	5	3	3	0	2
108	Alphakiller	1	12	20	25	0	0	2	0	1	0	1	2	4	0	0	0	2	4	4	2	0	1
108	J&D	0	13	21	45	1.0	0	2	0	1	0	1	1	2	1	0	0	3	5	3	3	0	3
108	Alphakiller	1	13	20	25	0	0	3	0	1	0	1	2	4	0	0	0	2	5	3	2	0	1
108	J&D	0	14	21	45	1.0	0	2	0	1	0	2	1	2	1	0	0	3	5	3	3	0	3
108	Alphakiller	1	14	20	25	0	0	4	0	1	0	1	3	3	0	0	0	2	5	3	2	0	1
108	J&D	0	15	21	45	1.0	0	2	0	1	1	2	1	2	1	0	0	3	6	2	3	0	3
108	Alphakiller	1	15	20	25	0	0	5	0	1	0	1	3	3	0	0	0	3	4	3	2	0	1
108	J&D	0	16	21	45	1.0	0	2	0	1	1	2	1	2	1	0	0	3	6	2	3	0	4
108	Alphakiller	1	16	20	25	0	0	6	0	1	0	1	3	5	0	0	0	3	4	3	2	0	1
108	J&D	0	17	21	45	1.0	0	2	0	1	1	3	1	2	1	0	0	3	6	2	3	0	5
108	Alphakiller	1	17	20	25	0	0	6	0	1	0	1	3	5	0	0	0	3	5	2	2	2	1
108	J&D	0	18	21	45	1.0	0	2	0	1	1	3	1	3	1	0	0	2	6	2	3	0	6
108	Alphakiller	1	18	20	25	0	0	6	0	1	0	1	3	5	0	0	0	3	5	2	2	3	1
108	J&D	0	19	21	45	1.0	1	2	0	1	1	3	1	3	1	0	0	2	6	2	3	0	6
108	Alphakiller	1	19	20	25	0	0	6	0	1	0	1	3	5	0	0	0	3	5	2	4	5	1
108	J&D	0	20	21	45	1.0	1	2	0	1	1	3	1	3	1	0	0	3	5	2	3	0	7
108	Alphakiller	1	20	20	25	0	0	6	0	1	0	1	3	5	0	0	0	3	5	2	4	5	1
109	VT_Bob	0	0	22	37	1.0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0
109	NewGuy	1	0	21	21	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	3	0	0
109	VT_Bob	0	1	22	37	1.0	1	1	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0
109	NewGuy	1	1	21	21	0	0	0	1	0	0	0	0	1	0	0	0	0	0	7	3	0	0
109	VT_Bob	0	2	22	37	1.0	1	1	0	0	0	0	0	1	0	0	0	0	0	7	3	0	0
109	NewGuy	1	2	21	21	0	0	0	1	0	0	0	0	2	0	0	0	0	0	7	3	0	0
109	VT_Bob	0	3	22	37	1.0	1	1	0	1	0	0	0	1	0	0	0	0	0	7	3	0	0
109	NewGuy	1	3	21	21	0	0	0	1	1	0	0	0	2	0	0	0	0	0	7	3	0	0
109	VT_Bob	0	4	22	37	1.0	1	1	0	1	0	0	0	2	0	0	0	0	0	7	3	0	0
109	NewGuy	1	4	21	21	0	0	0	1	1	0	1	0	2	0	0	0	0	0	7	3	0	0
109	VT_Bob	0	5	22	37	1.0	1	2	0	1	0	0	0	2	0	0	0	0	1	6	3	0	0
109	NewGuy	1	5	21	21	0	0	0	1	1	0	1	0	2	0	1	0	0	1	6	3	0	0
109	VT_Bob	0	6	22	37	1.0	1	2	0	1	1	0	0	2	0	0	0	0	2	6	3	0	0
109	NewGuy	1	6	21	21	0	0	0	0	1	0	1	0	2	0	2	0	1	1	6	3	0	0
109	VT_Bob	0	7	22	37	1.0	1	2	0	2	1	0	0	2	0	0	0	0	2	6	3	0	0
109	NewGuy	1	7	21	21	0	0	0	0	1	0	1	0	2	0	2	0	2	2	5	3	0	0
109	VT_Bob	0	8	22	37	1.0	1	2	0	2	1	0	0	2	0	0	0	2	1	6	3	0	0
109	NewGuy	1	8	21	21	0	0	0	0	1	0	2	0	2	0	2	0	2	2	5	3	0	0
109	VT_Bob	0	9	22	37	1.0	1	3	0	2	1	0	0	2	0	0	0	3	0	6	3	0	0
109	NewGuy	1	9	21	21	0	0	0	0	1	0	2	0	2	0	2	0	3	3	4	3	0	0
109	VT_Bob	0	10	22	37	1.0	1	3	0	2	1	0	0	2	0	0	0	4	0	6	3	0	0
109	NewGuy	1	10	21	21	0	0	0	0	1	0	2	0	2	0	2	0	3	3	4	3	0	1
109	VT_Bob	0	11	22	37	1.0	2	3	0	2	1	0	0	2	0	0	0	4	0	6	3	1	0
109	NewGuy	1	11	21	21	0	0	0	0	1	0	3	0	2	0	2	0	3	3	4	3	0	1
109	VT_Bob	0	12	22	37	1.0	2	3	0	2	1	0	0	2	0	0	0	6	0	5	3	1	0
109	NewGuy	1	12	21	21	0	0	0	0	1	0	5	0	2	0	2	0	3	3	4	3	0	1
109	VT_Bob	0	13	22	37	1.0	2	4	0	2	2	0	0	2	0	0	0	6	1	4	3	1	0
109	NewGuy	1	13	21	21	0	0	0	0	1	0	5	0	2	0	2	0	4	4	3	3	0	1
109	VT_Bob	0	14	22	37	1.0	2	4	0	2	2	0	0	2	0	0	0	7	1	4	3	1	0
109	NewGuy	1	14	21	21	0	0	0	0	1	0	6	0	2	0	2	0	5	4	3	3	0	1
109	VT_Bob	0	15	22	37	1.0	2	4	0	2	2	0	0	2	0	0	0	7	1	4	3	1	1
109	NewGuy	1	15	21	21	0	0	1	0	1	0	7	0	1	0	2	0	5	4	3	3	0	1
109	VT_Bob	0	16	22	37	1.0	2	4	0	2	2	0	0	2	0	0	0	8	1	4	3	1	1
109	NewGuy	1	16	21	21	0	0	1	0	1	0	7	0	1	0	2	0	6	5	3	3	0	1
109	VT_Bob	0	17	22	37	1.0	2	4	0	2	2	0	0	2	0	0	0	8	2	3	3	1	2
109	NewGuy	1	17	21	21	0	1	1	0	1	0	7	0	1	0	2	0	6	6	2	3	0	1
109	VT_Bob	0	18	22	37	1.0	2	4	0	2	2	0	0	2	0	0	0	8	3	3	3	1	3
109	NewGuy	1	18	21	21	0	1	1	0	1	0	7	0	2	0	2	0	5	6	2	3	0	2
109	VT_Bob	0	19	22	37	1.0	2	4	0	2	2	0	0	3	0	0	0	8	4	2	3	1	3
109	NewGuy	1	19	21	21	0	1	2	0	1	0	7	0	2	0	1	0	6	6	2	3	0	2
109	VT_Bob	0	20	22	37	1.0	2	4	0	2	2	1	0	3	0	0	0	8	5	1	3	1	4
109	NewGuy	1	20	21	21	0	1	2	0	1	0	7	0	2	0	1	0	6	6	2	3	0	3
109	VT_Bob	0	21	22	37	1.0	2	4	0	2	2	1	0	3	0	0	0	8	5	1	4	1	5
109	NewGuy	1	21	21	21	0	1	2	0	1	0	7	0	2	0	1	0	6	6	2	3	0	3
110	scottyo	0	0	19	30	1.0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	3	0	0
110	Tyleranderson	1	0	19	28	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	3	0	0
110	scottyo	0	1	19	30	1.0	0	0	0	0	0	0	1	0	0	1	0	0	0	7	3	0	0
110	Tyleranderson	1	1	19	28	0	1	0	0	0	0	0	0	0	0	0	0	0	1	7	3	0	0
110	scottyo	0	2	19	30	1.0	0	0	0	0	0	0	1	1	0	1	0	0	1	7	3	0	0
110	Tyleranderson	1	2	19	28	0	1	1	0	0	0	0	0	0	0	0	0	0	1	7	3	0	0
110	scottyo	0	3	19	30	1.0	0	0	0	0	0	0	1	2	0	1	0	0	1	7	3	0	0
110	Tyleranderson	1	3	19	28	0	1	1	0	0	0	0	0	0	0	0	0	0	2	7	3	0	0
110	scottyo	0	4	19	30	1.0	0	0	0	1	0	0	1	2	0	1	0	0	2	7	3	0	0
110	Tyleranderson	1	4	19	28	0	1	1	1	0	0	0	0	0	0	0	0	0	2	7	3	0	0
110	scottyo	0	5	19	30	1.0	0	0	0	1	0	1	1	2	0	1	0	0	2	7	3	0	0
110	Tyleranderson	1	5	19	28	0	1	1	1	1	0	0	0	0	0	0	0	0	2	7	3	0	0
110	scottyo	0	6	19	30	1.0	0	0	0	1	0	1	1	2	1	1	0	0	4	6	3	0	0
110	Tyleranderson	1	6	19	28	0	1	1	1	1	0	0	0	0	0	0	0	0	3	7	3	0	0
110	scottyo	0	7	19	30	1.0	0	0	0	1	0	1	1	2	1	1	0	0	5	6	3	0	0
110	Tyleranderson	1	7	19	28	0	1	1	1	1	0	0	0	0	0	0	0	0	4	7	3	0	0
110	scottyo	0	8	19	30	1.0	0	0	0	1	0	1	1	2	1	1	0	1	5	6	3	0	0
110	Tyleranderson	1	8	19	28	0	1	1	1	1	0	0	0	0	0	0	0	1	4	7	3	0	0
110	scottyo	0	9	19	30	1.0	0	1	0	1	0	1	1	2	1	1	0	1	5	6	3	0	0
110	Tyleranderson	1	9	19	28	0	1	1	1	1	0	0	1	0	0	0	0	2	3	7	3	0	0
110	scottyo	0	10	19	30	1.0	0	1	0	1	0	1	2	2	1	1	0	1	6	6	2	0	0
110	Tyleranderson	1	10	19	28	0	1	1	1	1	0	0	1	0	0	0	0	2	3	7	3	0	1
110	scottyo	0	11	19	30	1.0	0	1	0	1	0	1	2	2	1	1	0	1	6	6	2	0	1
110	Tyleranderson	1	11	19	28	0	1	1	1	1	0	0	1	0	0	0	0	3	2	7	3	0	2
110	scottyo	0	12	19	30	1.0	0	1	0	1	0	1	2	2	1	1	0	1	6	6	2	0	2
110	Tyleranderson	1	12	19	28	0	1	2	1	1	0	0	1	0	0	0	0	3	2	7	3	0	2
110	scottyo	0	13	19	30	1.0	0	2	0	1	0	1	3	2	1	1	0	1	6	6	2	0	2
110	Tyleranderson	1	13	19	28	0	1	2	1	1	0	0	1	1	1	0	0	3	2	7	3	0	2
110	scottyo	0	14	19	30	1.0	0	3	0	1	0	1	3	3	1	1	0	1	6	6	2	0	2
110	Tyleranderson	1	14	19	28	0	1	2	2	1	0	0	1	1	1	0	0	3	3	6	3	0	2
110	scottyo	0	15	19	30	1.0	0	3	0	1	0	1	3	4	1	1	0	1	6	6	2	0	2
110	Tyleranderson	1	15	19	28	0	1	2	2	1	0	0	1	1	1	0	2	3	3	6	3	0	3
110	scottyo	0	16	19	30	1.0	0	3	0	1	0	1	3	4	1	1	0	1	6	6	2	0	3
110	Tyleranderson	1	16	19	28	0	1	2	2	1	0	1	1	1	1	0	2	3	3	6	3	0	3
110	scottyo	0	17	19	30	1.0	0	3	0	1	0	1	3	4	1	1	0	1	6	6	2	1	3
110	Tyleranderson	1	17	19	28	0	1	2	2	1	0	1	1	1	1	0	2	3	4	5	3	1	3
110	scottyo	0	18	19	30	1.0	0	3	0	1	0	1	3	4	1	1	0	1	6	6	3	1	4
110	Tyleranderson	1	18	19	28	0	1	2	2	1	0	1	1	1	1	0	2	3	4	5	3	1	4
111	jamesip	0	0	22	4	1.0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	3	0	0
111	Eric	1	0	21	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	3	0	0
111	jamesip	0	1	22	4	1.0	0	0	0	0	1	0	1	0	0	0	0	0	0	7	3	0	0
111	Eric	1	1	21	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	7	3	0	0
111	jamesip	0	2	22	4	1.0	0	0	1	0	1	0	1	0	0	0	0	0	0	7	3	0	0
111	Eric	1	2	21	2	0	0	0	1	0	1	0	0	1	0	0	0	0	0	7	3	0	0
111	jamesip	0	3	22	4	1.0	0	0	1	0	1	0	1	1	0	0	0	0	0	7	3	0	0
111	Eric	1	3	21	2	0	0	0	1	0	1	0	0	2	0	0	0	0	0	7	3	0	0
111	jamesip	0	4	22	4	1.0	0	0	1	0	1	0	1	1	0	1	0	0	0	7	3	0	0
111	Eric	1	4	21	2	0	0	0	1	0	1	0	0	2	0	0	0	1	0	7	3	0	0
111	jamesip	0	5	22	4	1.0	0	1	1	0	1	0	1	1	0	1	0	0	0	7	3	0	0
111	Eric	1	5	21	2	0	0	0	1	0	1	0	0	3	0	0	0	1	0	7	3	0	0
111	jamesip	0	6	22	4	1.0	1	1	1	0	1	1	1	1	0	1	0	0	0	7	3	0	0
111	Eric	1	6	21	2	0	0	0	1	0	1	1	0	3	0	0	0	1	0	7	3	0	0
111	jamesip	0	7	22	4	1.0	1	1	2	0	1	1	1	1	0	1	0	0	0	7	3	0	0
111	Eric	1	7	21	2	0	0	1	1	0	1	1	0	3	0	0	0	1	0	7	3	0	0
111	jamesip	0	8	22	4	1.0	1	1	2	0	1	1	2	2	0	1	0	0	0	8	3	0	0
111	Eric	1	8	21	2	0	0	1	1	0	1	1	0	4	1	0	0	1	0	7	3	0	0
111	jamesip	0	9	22	4	1.0	1	1	2	0	1	1	2	3	0	1	0	0	0	8	3	0	0
111	Eric	1	9	21	2	0	1	1	1	0	1	1	1	4	1	0	0	1	0	7	2	0	0
111	jamesip	0	10	22	4	1.0	1	1	2	0	1	1	3	3	0	1	0	0	0	8	3	0	0
111	Eric	1	10	21	2	0	1	2	1	0	1	1	1	4	1	0	0	1	0	7	2	0	0
111	jamesip	0	11	22	4	1.0	1	1	2	1	1	1	3	3	0	1	0	0	0	8	3	0	0
111	Eric	1	11	21	2	0	2	2	1	1	2	1	1	4	1	0	0	1	0	8	2	0	0
111	jamesip	0	12	22	4	1.0	1	1	2	1	1	1	3	4	0	1	0	0	0	9	3	0	0
111	Eric	1	12	21	2	0	3	2	1	1	2	1	1	5	1	0	0	1	0	7	2	0	0
111	jamesip	0	13	22	4	1.0	1	2	2	1	1	1	3	5	0	0	0	0	1	8	3	0	0
111	Eric	1	13	21	2	0	3	3	2	1	2	1	1	5	1	0	0	1	0	8	2	0	0
111	jamesip	0	14	22	4	1.0	1	2	2	1	1	1	3	5	1	0	0	0	1	8	3	0	0
111	Eric	1	14	21	2	0	3	4	2	1	2	1	1	5	1	0	0	1	0	9	2	0	0
111	jamesip	0	15	22	4	1.0	1	2	3	1	1	1	3	5	1	0	0	0	1	9	3	0	0
111	Eric	1	15	21	2	0	3	4	2	1	2	1	1	5	1	0	0	2	0	10	2	0	0
111	jamesip	0	16	22	4	1.0	2	2	3	1	2	1	3	5	1	0	0	0	2	8	3	0	0
111	Eric	1	16	21	2	0	3	5	2	1	3	1	1	5	1	0	0	2	0	11	2	0	0
111	jamesip	0	17	22	4	1.0	2	2	2	1	2	1	4	5	1	0	0	1	2	8	3	0	0
111	Eric	1	17	21	2	0	3	6	3	1	3	1	1	5	1	0	0	2	0	13	2	0	0
111	jamesip	0	18	22	4	1.0	3	2	2	1	3	1	4	5	1	0	0	1	2	8	3	0	0
111	Eric	1	18	21	2	0	4	7	3	1	4	1	1	5	1	0	0	2	0	13	2	0	0
111	jamesip	0	19	22	4	1.0	4	2	2	1	3	1	4	5	1	0	0	1	2	8	3	0	0
111	Eric	1	19	21	2	0	4	7	3	1	4	1	1	5	2	0	0	2	0	13	2	0	0
111	jamesip	0	20	22	4	1.0	4	3	2	1	3	1	4	5	1	0	0	1	2	8	3	0	0
111	Eric	1	20	21	2	0	4	7	3	1	4	1	1	5	2	0	0	4	0	16	2	0	0
111	jamesip	0	21	22	4	1.0	6	3	2	1	3	1	4	5	1	0	0	1	2	7	4	0	0
111	Eric	1	21	21	2	0	4	7	3	1	4	1	1	5	2	0	0	4	0	16	2	0	0
112	Dien	0	0	25	27	1.0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0
112	L	1	0	24	26	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	3	0	0
112	Dien	0	1	25	27	1.0	1	1	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0
112	L	1	1	24	26	0	0	0	0	0	0	0	1	1	0	0	0	0	0	7	3	0	0
112	Dien	0	2	25	27	1.0	1	1	0	0	0	0	0	1	0	0	0	0	0	7	3	0	0
112	L	1	2	24	26	0	0	0	1	0	0	0	1	1	0	0	0	0	0	7	3	0	0
112	Dien	0	3	25	27	1.0	1	1	0	0	1	0	0	2	0	0	0	0	0	7	3	0	0
112	L	1	3	24	26	0	0	0	1	0	0	0	1	1	0	0	0	0	1	7	3	0	0
112	Dien	0	4	25	27	1.0	1	1	0	0	1	0	0	2	0	0	0	0	1	7	3	0	0
112	L	1	4	24	26	0	0	1	1	0	0	0	1	1	0	0	0	0	1	7	3	0	0
112	Dien	0	5	25	27	1.0	1	1	1	0	1	0	0	2	0	0	0	0	1	8	3	0	0
112	L	1	5	24	26	0	0	1	1	0	0	1	1	1	0	0	0	0	1	7	3	0	0
112	Dien	0	6	25	27	1.0	1	1	1	0	1	0	1	2	0	0	0	0	1	8	3	0	0
112	L	1	6	24	26	0	0	1	1	0	0	1	1	1	0	0	0	0	2	7	3	0	0
112	Dien	0	7	25	27	1.0	1	1	1	0	1	0	1	2	0	0	0	1	1	8	3	0	0
112	L	1	7	24	26	0	0	1	1	0	1	1	1	1	0	0	0	0	3	7	2	0	0
112	Dien	0	8	25	27	1.0	1	1	1	0	2	0	1	2	0	0	0	2	1	8	3	0	0
112	L	1	8	24	26	0	0	1	1	0	1	1	1	1	0	0	0	0	4	7	2	0	0
112	Dien	0	9	25	27	1.0	1	1	1	0	2	0	1	2	0	0	0	3	1	8	3	0	0
112	L	1	9	24	26	0	0	1	1	0	1	1	1	2	0	0	0	0	4	7	2	0	0
